,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
47,1.0,7,250,1000,6,True,0.2993688420782966,0.5541628971857695,4,4,[2.63460831 2.90833945] [2.12046377 4.22414372] [1.57086076 0.6027354 ] [1.62640213 1.48178343],[1.60982614e-01 3.71532420e-01 3.16113615e-01 1.50603692e-01 5.13620873e-04 2.54037831e-04],[[ 0.87896687 -0.75718089]  [-0.75718089  1.13618815]] [[1.55564843 0.42290915]  [0.42290915 1.10409705]] [[1.17729398 0.2690313 ]  [0.2690313  1.17463824]] [[ 0.68697727 -0.5965869 ]  [-0.5965869   1.00118941]],4,"{0: 146, 1: 404, 2: 348, 3: 102, 4: 0, 5: 0}",0,0,0
48,1.0,8,250,1000,6,True,0.2890089272712087,0.6790084986274307,3,3,[1.83141941 4.29839102] [1.80961974 0.754341  ] [1.27314791 2.21931339],[4.41184071e-01 4.02098841e-01 1.55818524e-01 5.15878800e-04 2.55451317e-04 1.27234299e-04],[[1.40761254 0.35544147]  [0.35544147 1.30136313]] [[1.47313521 0.65896029]  [0.65896029 1.46071052]] [[1.14629565 0.28809669]  [0.28809669 0.42048064]],3,"{0: 426, 1: 396, 2: 178, 3: 0, 4: 0, 5: 0}",0,0,0
49,1.0,9,250,1000,6,True,0.20653408382103947,0.5523537846518861,5,5,[0.94472882 3.34986708] [4.35648476 2.29401485] [1.6083756  1.48971951] [1.88919832 0.17623462] [2.12459406 4.613774  ],[0.16264332 0.01357954 0.30448218 0.17834393 0.34043771 0.00051332],[[ 1.09871992 -0.19197296]  [-0.19197296  0.60463261]] [[2.85699542 0.42179684]  [0.42179684 2.76185282]] [[1.45243397 0.58499261]  [0.58499261 0.67629639]] [[0.76280745 0.389288  ]  [0.389288   1.37911671]] [[0.96080256 0.17345888]  [0.17345888 1.17631665]],5,"{0: 154, 1: 6, 2: 362, 3: 142, 4: 336, 5: 0}",1,0,0
50,1.0,10,250,1000,6,True,0.17293679347943175,0.27857311530157697,5,5,[2.4896665  3.92431859] [0.94810678 1.95137653] [1.03435921 0.66941158] [2.52405431 0.77869686] [1.47528158 4.17940248],[0.37471571 0.11419775 0.1272095  0.00106836 0.21543861 0.16737008],[[1.46684597 0.28931929]  [0.28931929 2.01625635]] [[ 0.60830265 -0.15389563]  [-0.15389563  0.62137015]] [[0.63829533 0.49661263]  [0.49661263 1.36240467]] [[0.86247355 0.2403901 ]  [0.2403901  0.9491157 ]] [[ 0.60684839 -0.17814417]  [-0.17814417  0.80661817]],6,"{0: 360, 1: 140, 2: 102, 3: 0, 4: 228, 5: 170}",2,1,1
51,1.0,11,250,1000,6,True,0.2961895348106537,0.6389213778908089,4,3,[1.96403425 3.2658979 ] [1.55664921 0.79628609] [0.10463479 4.36282155] [1.74996194 4.27834782],[2.03371804e-01 4.63910503e-01 7.54690774e-03 3.24400473e-01 5.15446112e-04 2.54865983e-04],[[ 1.38604688 -0.35895305]  [-0.35895305  0.59427852]] [[1.10651259 0.1379928 ]  [0.1379928  1.10558277]] [[ 1.39901927 -1.26566997]  [-1.26566997  2.60123038]] [[1.57335494 0.72361363]  [0.72361363 1.41239252]],4,"{0: 188, 1: 464, 2: 4, 3: 344, 4: 0, 5: 0}",1,1,0
52,1.0,12,250,1000,6,True,0.22228811815741253,0.3897725626292887,4,4,[2.32084633 3.89730877] [0.65559414 0.99301963] [2.17078378 0.92890943] [0.98795523 3.97531193],[0.35518915 0.18842335 0.28208632 0.00106353 0.17272846 0.00050918],[[1.13024209 0.08868897]  [0.08868897 2.0954872 ]] [[0.45050114 0.04136377]  [0.04136377 1.41626032]] [[0.85974803 0.01962566]  [0.01962566 1.08592928]] [[ 0.66351417 -0.02112089]  [-0.02112089  0.58004545]],5,"{0: 330, 1: 200, 2: 282, 3: 0, 4: 188, 5: 0}",2,1,1
53,1.0,13,250,1000,6,True,0.2693916458086301,0.5916054171834545,5,5,[1.71394364 4.10449999] [1.87278582 1.0464899 ] [2.87499989 2.07989626] [2.95444027 4.63609115] [0.77309681 0.33802766],[0.42490404 0.00107396 0.15304416 0.13889818 0.03143574 0.25064392],[[1.43631535 0.61788899]  [0.61788899 1.16756958]] [[ 0.70329661 -0.50708216]  [-0.50708216  0.94209381]] [[0.35455694 0.01868322]  [0.01868322 0.53691038]] [[ 2.75901055 -1.52398795]  [-1.52398795  4.07468194]] [[ 1.03254815 -0.08893868]  [-0.08893868  1.5895922 ]],6,"{0: 460, 1: 0, 2: 174, 3: 138, 4: 14, 5: 214}",2,1,1
54,1.0,14,250,1000,6,True,0.3016536493401562,0.8536301892955995,2,2,[1.65225449 1.12849295] [1.60633032 4.06075013],[5.48832924e-01 4.50198700e-01 5.19033699e-04 2.57177483e-04 1.28168667e-04 6.39962471e-05],[[1.30135355 0.52452312]  [0.52452312 1.84323976]] [[1.14954173 0.39739716]  [0.39739716 1.43791181]],2,"{0: 550, 1: 450, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
55,1.0,15,250,1000,6,True,0.33853981803082345,0.7914853404323271,4,4,[2.8194287  2.59579291] [1.80191416 4.0529103 ] [1.55834333 0.73053901] [0.52051639 2.71088737],[0.00107485 0.07916964 0.4298436  0.39464193 0.0947604  0.00050958],[[ 1.07560453 -0.47967268]  [-0.47967268  0.70716701]] [[1.62820275 0.39911888]  [0.39911888 1.26440958]] [[1.44914213 0.23478045]  [0.23478045 0.94339124]] [[0.41983137 0.25820795]  [0.25820795 2.31709129]],5,"{0: 0, 1: 56, 2: 506, 3: 410, 4: 28, 5: 0}",1,0,0
56,1.0,16,250,1000,6,True,0.32438602171426106,0.8910272770307309,2,2,[1.82329628 3.91976503] [1.82432568 0.93838502],[1.07565566e-03 5.44947785e-01 4.53073804e-01 5.18265794e-04 2.56653292e-04 1.27836631e-04],[[1.52068209 0.51051101]  [0.51051101 1.6394238 ]] [[1.4548245  0.53126439]  [0.53126439 1.3499825 ]],3,"{0: 0, 1: 540, 2: 460, 3: 0, 4: 0, 5: 0}",0,0,0
57,1.0,17,250,1000,6,True,0.20912271728984227,0.4920900443783901,5,5,[1.96868158 1.14244932] [2.13101275 4.0336596 ] [0.39863707 2.90254496] [1.82497593 2.97149146] [2.43230236 0.29699527],[0.25755336 0.42475088 0.14820834 0.05953629 0.10944416 0.00050698],[[1.16838507 0.84806519]  [0.84806519 1.06918777]] [[0.60618035 0.32316667]  [0.32316667 1.67660128]] [[0.25332874 0.22472312]  [0.22472312 3.00444489]] [[4.99342436 2.21872527]  [2.21872527 3.79648929]] [[0.67721653 0.06325189]  [0.06325189 1.03639414]],5,"{0: 330, 1: 428, 2: 154, 3: 16, 4: 72, 5: 0}",1,0,0
58,1.0,18,250,1000,6,True,0.1871221367955978,0.36517066670399545,6,6,[1.61138675 4.02523096] [-0.49684488  0.85147834] [1.4135722  1.86700693] [1.63727465 0.50674649] [2.90474152 4.49180323] [3.38229116 2.44397384],[0.28942648 0.05833378 0.17128528 0.27631838 0.13048537 0.07415071],[[ 0.52441727 -0.11770026]  [-0.11770026  1.5144628 ]] [[1.07860798 0.24777078]  [0.24777078 1.86214079]] [[ 1.92494579 -1.34142472]  [-1.34142472  1.33260914]] [[0.87651895 0.35594207]  [0.35594207 1.33761925]] [[0.77227952 0.44996777]  [0.44996777 0.93952056]] [[0.66817631 0.00168713]  [0.00168713 0.38386407]],6,"{0: 314, 1: 46, 2: 158, 3: 302, 4: 104, 5: 76}",3,1,2
59,1.0,19,250,1000,6,True,0.3242315062986529,0.7966333504200794,4,4,[2.27146136 2.48911516] [0.42460328 3.24016528] [1.64811013 0.93775195] [2.14414614 4.38915143],[1.09607632e-01 9.07875764e-02 4.32957463e-01 3.65875210e-01 5.16662303e-04 2.55456610e-04],[[ 1.18072011 -0.40939652]  [-0.40939652  0.86753393]] [[0.63509093 0.07352721]  [0.07352721 1.39591932]] [[1.34591978 0.45101866]  [0.45101866 1.32880693]] [[1.17834592 0.31816054]  [0.31816054 1.14052124]],4,"{0: 14, 1: 80, 2: 504, 3: 402, 4: 0, 5: 0}",1,0,0
60,10.0,0,250,1000,6,True,0.222458562599933,0.5058617836429792,5,5,[2.54389646 1.44073376] [2.04163047 4.18016492] [1.12579735 0.662474  ] [4.13498138 3.35159768] [0.49522822 3.24289731],[0.1473074  0.43350661 0.00107105 0.28032638 0.04929348 0.08849508],[[ 0.60686443 -0.11233564]  [-0.11233564  0.61545019]] [[0.91977309 0.06059717]  [0.06059717 1.42688231]] [[1.05279926 0.12098134]  [0.12098134 1.05188206]] [[0.85339931 0.97319601]  [0.97319601 6.01275114]] [[ 0.6241519  -0.10475845]  [-0.10475845  0.5829483 ]],6,"{0: 164, 1: 446, 2: 0, 3: 268, 4: 38, 5: 84}",4,3,1
61,10.0,1,250,1000,6,True,0.3437248669309259,0.8872309680923036,3,2,[1.80449391 1.10937103] [1.8355233  4.12276112] [1.90325786 6.08420456],[0.52036881 0.473961   0.00098615 0.00090969 0.00301557 0.00075879],[[1.11349553 0.4526172 ]  [0.4526172  1.42776403]] [[1.11620861 0.43145713]  [0.43145713 1.22922548]] [[0.32278124 0.28917009]  [0.28917009 6.93352425]],3,"{0: 524, 1: 474, 2: 0, 3: 0, 4: 2, 5: 0}",0,0,0
62,10.0,2,250,1000,6,True,0.293771019586927,0.5878469783791007,4,4,[1.09098572 2.84897378] [1.90065005 0.58930134] [1.39610001 2.01812934] [2.29804305 4.34512878],[0.00107437 0.17206352 0.36019548 0.13611469 0.32959069 0.00096126],[[1.2620426  0.13438577]  [0.13438577 0.42642947]] [[1.84362959 0.63280824]  [0.63280824 0.96900531]] [[0.16902381 0.10137017]  [0.10137017 2.72557506]] [[ 1.47659744 -0.06679507]  [-0.06679507  1.21662101]],5,"{0: 0, 1: 192, 2: 404, 3: 58, 4: 346, 5: 0}",0,0,0
63,10.0,3,250,1000,6,True,0.28619662455151634,0.6486491201951112,5,5,[1.40378423 4.1040435 ] [1.86901385 1.16927965] [3.05657919 4.35275839] [0.19059375 2.83020758] [0.67865379 0.80848833],[0.29103494 0.43959446 0.12584679 0.00106147 0.08773373 0.0547286 ],[[0.8429115  0.43853876]  [0.43853876 1.1242388 ]] [[1.41741049 0.52797629]  [0.52797629 1.57461033]] [[0.65803681 0.4076136 ]  [0.4076136  1.71466673]] [[0.34458632 0.0802591 ]  [0.0802591  3.35022927]] [[0.54218853 0.82755148]  [0.82755148 1.92459392]],6,"{0: 332, 1: 502, 2: 106, 3: 0, 4: 50, 5: 10}",2,1,1
64,10.0,4,250,1000,6,True,0.2369678761260861,0.5418770642613245,5,5,[2.01941378 1.60249369] [1.93604919 4.11680773] [1.13811008 0.09612374] [4.40405001 3.92133339] [0.11940211 2.79611342],[0.23388495 0.40635641 0.00107021 0.23709384 0.04541135 0.07618324],[[ 0.85553653 -0.10004916]  [-0.10004916  0.56165146]] [[0.71584506 0.19377194]  [0.19377194 1.30638812]] [[1.2002826  0.21616917]  [0.21616917 0.97137111]] [[0.89555519 0.06193854]  [0.06193854 3.49743446]] [[0.87277295 0.06821732]  [0.06821732 1.12847792]],6,"{0: 268, 1: 412, 2: 0, 3: 218, 4: 40, 5: 62}",1,1,0
65,10.0,5,250,1000,6,True,0.3056637240046366,0.8462466011148978,2,2,[1.76845555 3.85902012] [1.72212969 0.872422  ],[0.54270604 0.45395182 0.000967   0.00087269 0.00078896 0.0007135 ],[[1.29428434 0.37693477]  [0.37693477 1.6143328 ]] [[1.28904197 0.35343671]  [0.35343671 1.27460363]],2,"{0: 532, 1: 468, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
66,10.0,6,250,1000,6,True,0.2442036282857247,0.4289832157088767,6,6,[2.98390919 3.45954209] [1.64541419 2.65546377] [1.41951392 4.41183059] [0.23436023 0.00229845] [1.32882542 0.56635295] [3.08505278 1.72284542],[0.13213599 0.11692718 0.32181514 0.03927167 0.28846265 0.10138737],[[1.06148572 0.68935251]  [0.68935251 1.16640232]] [[0.34543616 0.07001855]  [0.07001855 0.64098707]] [[1.3837795  0.6552369 ]  [0.6552369  1.12048747]] [[1.41689816 0.97031461]  [0.97031461 2.03744321]] [[ 1.39856052 -0.16240125]  [-0.16240125  0.77610619]] [[ 0.90136251 -0.01100892]  [-0.01100892  0.51965152]],6,"{0: 116, 1: 126, 2: 322, 3: 16, 4: 326, 5: 94}",4,2,1
67,10.0,7,250,1000,6,True,0.2219437123463037,0.3691916660078547,5,5,[2.26999094 3.31991974] [2.40128628 4.4262034 ] [2.04520013 0.66412903] [1.43931219 1.74597981] [0.62599781 0.82588184],[0.18675506 0.28705335 0.25573861 0.18527447 0.001054   0.08412451],[[ 0.66605182 -0.57718263]  [-0.57718263  0.97369798]] [[1.36349434 0.27921405]  [0.27921405 1.00593581]] [[1.37245163 0.55611313]  [0.55611313 0.97660228]] [[ 0.70161257 -0.72838299]  [-0.72838299  1.31478311]] [[ 0.78435146 -0.38476602]  [-0.38476602  2.10554496]],6,"{0: 180, 1: 280, 2: 322, 3: 178, 4: 0, 5: 40}",2,0,2
68,10.0,8,250,1000,6,True,0.2890089272712087,0.6790084986274307,3,3,[1.83207871 4.30202529] [1.80941195 0.75014765] [1.27864178 2.22110609],[0.43952368 0.40029401 0.15757004 0.00096056 0.00086766 0.00078405],[[1.408145   0.35480047]  [0.35480047 1.29680529]] [[1.47369139 0.65905398]  [0.65905398 1.45660072]] [[1.14995242 0.28923304]  [0.28923304 0.42303854]],3,"{0: 426, 1: 396, 2: 178, 3: 0, 4: 0, 5: 0}",0,0,0
69,10.0,9,250,1000,6,True,0.20731956314071245,0.5538285446592571,5,5,[0.94145333 3.3493511 ] [4.35673611 2.29385814] [1.60841806 1.48994374] [1.88921219 0.1774    ] [2.12341863 4.61148799],[0.16179718 0.0135687  0.30421178 0.17843608 0.34102528 0.00096097],[[ 1.09706243 -0.19250214]  [-0.19250214  0.60396565]] [[2.85714453 0.4218496 ]  [0.4218496  2.761843  ]] [[1.45287186 0.58525911]  [0.58525911 0.67638656]] [[0.76294399 0.38933071]  [0.38933071 1.38007996]] [[0.96137911 0.17420346]  [0.17420346 1.17796009]],5,"{0: 152, 1: 6, 2: 362, 3: 142, 4: 338, 5: 0}",1,0,0
70,10.0,10,250,1000,6,True,0.17324668256348194,0.27821755351462235,5,5,[2.49711832 3.93122172] [0.94433491 1.95528696] [1.03456358 0.67197038] [2.52163417 0.78145952] [1.4795643  4.17473198],[0.37103784 0.11424974 0.12724357 0.0010684  0.2165659  0.16983455],[[1.46571928 0.28736931]  [0.28736931 2.01460429]] [[ 0.60705655 -0.15277434]  [-0.15277434  0.61943642]] [[0.63843273 0.49761333]  [0.49761333 1.36440266]] [[0.86393846 0.2402011 ]  [0.2402011  0.95119743]] [[ 0.61025775 -0.17943621]  [-0.17943621  0.81005237]],6,"{0: 354, 1: 144, 2: 102, 3: 0, 4: 228, 5: 172}",2,1,1
71,10.0,11,250,1000,6,True,0.29851444843918523,0.6495770860103376,4,3,[1.98291757 3.25552844] [1.55857509 0.79685057] [0.10032043 4.3597993 ] [1.74087457 4.26807737],[0.19734743 0.46359215 0.00771886 0.32951277 0.00096108 0.00086771],[[ 1.37271136 -0.35653838]  [-0.35653838  0.58037417]] [[1.10498663 0.13991357]  [0.13991357 1.10610294]] [[ 1.38870099 -1.25429598]  [-1.25429598  2.57827028]] [[1.57592813 0.71980229]  [0.71980229 1.4100731 ]],4,"{0: 178, 1: 464, 2: 4, 3: 354, 4: 0, 5: 0}",1,1,0
72,10.0,12,250,1000,6,True,0.22228811815741253,0.3897725626292887,4,4,[2.31700148 3.90391503] [0.65422736 0.99206676] [2.16893983 0.93020584] [0.98092745 3.9719045 ],[0.35588431 0.18735239 0.28350032 0.0010633  0.17124635 0.00095332],[[1.12964891 0.08934288]  [0.08934288 2.07980789]] [[0.45015301 0.04134393]  [0.04134393 1.41413357]] [[0.86436177 0.02189385]  [0.02189385 1.08740722]] [[ 0.65824474 -0.02328529]  [-0.02328529  0.57958451]],5,"{0: 330, 1: 200, 2: 282, 3: 0, 4: 188, 5: 0}",2,1,1
73,10.0,13,250,1000,6,True,0.26956445443473503,0.5918777419550789,5,5,[1.71440106 4.10559488] [1.87591944 1.04553246] [2.87518568 2.08039883] [2.95378962 4.63536081] [0.77510179 0.34419932],[0.42440203 0.00107419 0.15221034 0.13887139 0.03153151 0.25191054],[[1.4357014  0.61731367]  [0.61731367 1.1660424 ]] [[ 0.7009414  -0.50712307]  [-0.50712307  0.94304136]] [[0.35422729 0.01846219]  [0.01846219 0.53756923]] [[ 2.75609557 -1.52036541]  [-1.52036541  4.07126597]] [[ 1.03307715 -0.08757991]  [-0.08757991  1.59505369]],6,"{0: 460, 1: 0, 2: 172, 3: 138, 4: 14, 5: 216}",2,1,1
74,10.0,14,250,1000,6,True,0.31504520754631365,0.8694163285063219,4,4,[1.61086002 0.96661322] [1.6218868  4.02896584] [2.67902016 2.80047201] [ 0.57423255 -0.55500552],[0.42556735 0.47238801 0.00106125 0.05688763 0.04316643 0.00092932],[[1.20418129 0.12402549]  [0.12402549 1.11920087]] [[1.13118606 0.38006687]  [0.38006687 1.44095818]] [[1.04161343 0.23818288]  [0.23818288 0.44430277]] [[0.26946637 0.40762482]  [0.40762482 1.83059427]],5,"{0: 464, 1: 488, 2: 0, 3: 26, 4: 22, 5: 0}",0,0,0
75,10.0,15,250,1000,6,True,0.33853981803082345,0.7914853404323271,4,4,[2.88754545 2.53866248] [1.79407266 4.03620504] [1.55157657 0.72750011] [0.52242586 2.71251515],[0.00107427 0.0740599  0.4391052  0.39479217 0.0900143  0.00095416],[[ 1.03472094 -0.44766732]  [-0.44766732  0.67953376]] [[1.61826696 0.39518319]  [0.39518319 1.27647307]] [[1.45084592 0.23380806]  [0.23380806 0.9423553 ]] [[0.41829297 0.23885148]  [0.23885148 2.25992209]],5,"{0: 0, 1: 56, 2: 506, 3: 410, 4: 28, 5: 0}",1,0,0
76,10.0,16,250,1000,6,True,0.32438602171426106,0.8910272770307309,2,2,[1.82329951 3.92016627] [1.82432975 0.93856349],[0.00107416 0.5438989  0.45240411 0.00096439 0.00087116 0.00078728],[[1.52079813 0.51054189]  [0.51054189 1.63902071]] [[1.45492205 0.53129958]  [0.53129958 1.35020164]],3,"{0: 0, 1: 540, 2: 460, 3: 0, 4: 0, 5: 0}",0,0,0
77,10.0,17,250,1000,6,True,0.20912271728984227,0.4920900443783901,5,5,[1.9685791  1.14302064] [2.13119133 4.03403819] [0.3986207  2.90125067] [1.82563325 2.97218567] [2.42779608 0.30522191],[0.25612099 0.4242926  0.14817594 0.05977871 0.11068209 0.00094966],[[1.17005648 0.84995776]  [0.84995776 1.06960953]] [[0.6057555  0.32269357]  [0.32269357 1.67591341]] [[0.2531652  0.22488265]  [0.22488265 3.00745363]] [[4.98193281 2.21314783]  [2.21314783 3.79360965]] [[0.67842189 0.06170185]  [0.06170185 1.04055843]],5,"{0: 330, 1: 428, 2: 154, 3: 16, 4: 72, 5: 0}",1,0,0
78,10.0,18,250,1000,6,True,0.1848405578458723,0.36089077227064026,6,6,[1.60746988 4.03120519] [-0.49740598  0.84919609] [1.41501146 1.86573485] [1.63430763 0.50265451] [2.89603349 4.48428374] [3.37074924 2.44175137],[0.28718493 0.05833603 0.17176036 0.27537157 0.13191696 0.07543016],[[ 0.52194686 -0.11643166]  [-0.11643166  1.51134914]] [[1.0777809  0.24608821]  [0.24608821 1.86294769]] [[ 1.92266688 -1.3400395 ]  [-1.3400395   1.33164056]] [[0.87336437 0.35242213]  [0.35242213 1.33330023]] [[0.77683216 0.45374014]  [0.45374014 0.9436181 ]] [[0.67451503 0.00295317]  [0.00295317 0.3852036 ]],6,"{0: 312, 1: 46, 2: 160, 3: 300, 4: 104, 5: 78}",3,1,2
79,10.0,19,250,1000,6,True,0.3235404504099583,0.7985091491096518,4,4,[2.2816808  2.47959137] [0.41726427 3.23444021] [1.65018961 0.94142743] [2.13371284 4.38021656],[0.10682884 0.08868155 0.43368402 0.36897259 0.00096331 0.0008697 ],[[ 1.17632828 -0.40524957]  [-0.40524957  0.86476253]] [[0.63143233 0.06952682]  [0.06952682 1.3966642 ]] [[1.34755421 0.45272914]  [0.45272914 1.33216313]] [[1.18609926 0.3244937 ]  [0.3244937  1.14720364]],4,"{0: 10, 1: 78, 2: 506, 3: 406, 4: 0, 5: 0}",1,0,0
80,100.0,0,250,1000,6,True,0.2270321646504441,0.5077512643073067,5,5,[2.53734543 1.47094722] [2.09664169 4.25600169] [1.14782303 0.67372346] [4.10675463 3.3756944 ] [0.59973015 3.25367817],[0.14459188 0.40159588 0.00107065 0.28653394 0.0527274  0.11348024],[[ 0.59952802 -0.12948251]  [-0.12948251  0.62363894]] [[ 8.56808014e-01 -3.22804492e-04]  [-3.22804492e-04  1.36708390e+00]] [[1.06450875 0.13158464]  [0.13158464 1.04827082]] [[0.85186424 0.9394662 ]  [0.9394662  5.88743332]] [[ 0.66327478 -0.09991077]  [-0.09991077  0.61422369]],6,"{0: 162, 1: 412, 2: 0, 3: 278, 4: 38, 5: 110}",3,2,1
81,100.0,1,250,1000,6,True,0.3469884368659293,0.8797034699342706,3,2,[1.80505556 1.11530455] [1.83535915 4.12734189] [1.85728988 5.87556964],[0.52167588 0.47073766 0.00105734 0.00104632 0.00445784 0.00102496],[[1.11356768 0.45343257]  [0.45343257 1.4344735 ]] [[1.11723108 0.43347063]  [0.43347063 1.21681927]] [[0.35660038 0.25865955]  [0.25865955 6.68151857]],6,"{0: 526, 1: 472, 2: 0, 3: 0, 4: 2, 5: 0}",0,0,0
82,100.0,2,250,1000,6,True,0.22492692991644692,0.3989688982662914,5,5,[0.27186636 2.78055777] [1.85892526 0.50812973] [1.38558484 2.19229467] [1.6595131  3.50567209] [2.75367002 4.20915279],[0.00107419 0.08747861 0.32261442 0.17741126 0.16566507 0.24575646],[[0.67556181 0.09179106]  [0.09179106 0.40589289]] [[1.92689143 0.64119667]  [0.64119667 0.91377402]] [[0.17524921 0.12632068]  [0.12632068 2.87480567]] [[ 0.9342038  -0.71512822]  [-0.71512822  2.0484069 ]] [[1.04693057 0.07184623]  [0.07184623 1.29355157]],6,"{0: 0, 1: 80, 2: 372, 3: 174, 4: 126, 5: 248}",3,1,0
83,100.0,3,250,1000,6,True,0.2732557960188006,0.5953718447151252,5,5,[1.40251376 4.12744441] [1.9323947  1.15475639] [3.02418967 4.34399314] [0.14329053 2.78338874] [0.77804869 1.0160874 ],[0.27298196 0.41649937 0.13475105 0.00106485 0.10027314 0.07442963],[[0.77687626 0.40988279]  [0.40988279 1.08661512]] [[1.38000698 0.54005926]  [0.54005926 1.57497427]] [[0.66337395 0.41681083]  [0.41681083 1.7080663 ]] [[0.32274123 0.12815209]  [0.12815209 3.22141336]] [[0.54962673 0.86592829]  [0.86592829 1.99850621]],6,"{0: 296, 1: 484, 2: 120, 3: 0, 4: 80, 5: 20}",2,1,1
84,100.0,4,250,1000,6,True,0.23666419603899494,0.5336850898543697,5,5,[2.04190665 1.59487378] [1.96024274 4.1363371 ] [1.15038006 0.1036395 ] [4.38835085 3.90628465] [0.25353042 2.81569198],[0.22572092 0.39450558 0.00106984 0.23877243 0.04662306 0.09330816],[[ 0.81776971 -0.08721034]  [-0.08721034  0.55068496]] [[0.6894655  0.17644863]  [0.17644863 1.2964326 ]] [[1.20289669 0.22558551]  [0.22558551 0.97667586]] [[0.90251151 0.0641053 ]  [0.0641053  3.52765909]] [[0.9230234  0.09607888]  [0.09607888 1.16491285]],6,"{0: 260, 1: 408, 2: 0, 3: 220, 4: 40, 5: 72}",1,1,0
85,100.0,5,250,1000,6,True,0.28691366032058946,0.6634499177054314,3,3,[1.76155221 3.8125141 ] [1.91708459 0.83480834] [0.1783428  0.89964125],[0.55644267 0.3937339  0.00106175 0.00105391 0.04667293 0.00103484],[[1.30774223 0.39070706]  [0.39070706 1.68017336]] [[1.00312667 0.3347214 ]  [0.3347214  1.23667512]] [[0.79215662 0.65369319]  [0.65369319 1.43061012]],6,"{0: 572, 1: 402, 2: 0, 3: 0, 4: 26, 5: 0}",1,0,1
86,100.0,6,250,1000,6,True,0.2463867763626553,0.4289811925373706,6,6,[2.99693072 3.48110028] [1.63600355 2.64297189] [1.43033836 4.40925308] [ 0.24919758 -0.01352822] [1.30879388 0.54925301] [3.02859551 1.73282173],[0.12546086 0.11562726 0.32502456 0.04022535 0.28089355 0.11276842],[[1.06751111 0.68555833]  [0.68555833 1.10413288]] [[0.33998974 0.07487525]  [0.07487525 0.65190281]] [[1.39446222 0.65595252]  [0.65595252 1.12290568]] [[1.41930018 0.95816719]  [0.95816719 2.00853428]] [[ 1.38783346 -0.18404747]  [-0.18404747  0.75732646]] [[ 0.92034353 -0.0141632 ]  [-0.0141632   0.54473443]],6,"{0: 108, 1: 128, 2: 324, 3: 16, 4: 320, 5: 104}",4,2,1
87,100.0,7,250,1000,6,True,0.21643145256441315,0.3578427567686312,5,5,[2.35750276 3.20910532] [2.24207913 4.34456885] [2.2216226  0.70993153] [1.5514965  1.57264211] [0.73396952 0.51810241],[0.17209662 0.32247863 0.20241206 0.18860634 0.00106113 0.11334523],[[ 0.62182094 -0.54409292]  [-0.54409292  0.96716878]] [[1.51634132 0.35083549]  [0.35083549 1.03614915]] [[1.32322252 0.58371296]  [0.58371296 0.94067169]] [[ 0.65759118 -0.65366854]  [-0.65366854  1.17599448]] [[ 0.73586258 -0.2071864 ]  [-0.2071864   1.6104376 ]],6,"{0: 138, 1: 344, 2: 218, 3: 202, 4: 0, 5: 98}",1,0,1
88,100.0,8,250,1000,6,True,0.2829470619641332,0.6400730797661814,3,3,[1.81127301 0.7318201 ] [1.3185779  2.24890759] [1.83714893 4.3493705 ],[0.00107593 0.39564294 0.17691273 0.0010701  0.00106789 0.4242304 ],[[1.47709033 0.66346876]  [0.66346876 1.44320018]] [[1.17354773 0.30202145]  [0.30202145 0.4571101 ]] [[1.41176917 0.34999842]  [0.34999842 1.24140137]],6,"{0: 0, 1: 384, 2: 202, 3: 0, 4: 0, 5: 414}",0,0,0
89,100.0,9,250,1000,6,True,0.16746847125876835,0.41136413004092304,6,6,[0.76143818 3.42597998] [4.31299666 2.29427494] [1.62672166 1.52047598] [1.88766576 0.1774376 ] [2.25202206 4.55748864] [2.00875846 4.48793067],[0.14596057 0.01399315 0.30817182 0.17814303 0.18079824 0.17293318],[[ 0.95688608 -0.20031203]  [-0.20031203  0.69975213]] [[2.86818888 0.4069663 ]  [0.4069663  2.70516721]] [[1.46986413 0.61798445]  [0.61798445 0.72061599]] [[0.75965419 0.38670083]  [0.38670083 1.38063067]] [[1.04542487 0.51676472]  [0.51676472 0.96581232]] [[ 0.70225448 -0.15048393]  [-0.15048393  1.66549569]],6,"{0: 158, 1: 6, 2: 382, 3: 140, 4: 198, 5: 116}",1,0,0
