,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
104,1000.0,4,400,3000,6,True,0.04594398857180825,0.17142623913528313,4,4,[2.86811958 1.74970408] [1.29735819 2.98967537] [1.25877221 0.98111185] [-0.35699562  1.52290146],[0.50440637 0.30347703 0.13284333 0.0006685  0.05793719 0.00066758],[[0.88449226 0.16656178]  [0.16656178 2.57189786]] [[ 0.59972973 -0.02554938]  [-0.02554938  1.23038869]] [[0.41585236 0.06029326]  [0.06029326 0.67247056]] [[ 0.98221339 -0.25625517]  [-0.25625517  2.87726102]],4,"{0: 804, 1: 508, 2: 226, 3: 0, 4: 62, 5: 0}",3,0,3
105,1000.0,5,400,3000,6,True,0.023149631562422904,0.07709193245778613,6,6,[2.62938527 3.08280848] [0.34682212 1.19734611] [1.39416011 2.0428941 ] [2.36130351 3.83482056] [2.74185882 0.14475655] [2.95931778 1.66444277],[0.12776922 0.0806684  0.38804287 0.10566062 0.14070257 0.15715632],[[0.80536783 0.31789473]  [0.31789473 0.47761882]] [[ 1.22920555 -0.42154089]  [-0.42154089  2.23670674]] [[ 0.5474406  -0.3418593 ]  [-0.3418593   2.55963043]] [[0.54030271 0.13122725]  [0.13122725 1.07467192]] [[0.96821842 0.01798457]  [0.01798457 0.53607458]] [[0.80993953 0.22114997]  [0.22114997 0.28296072]],6,"{0: 196, 1: 68, 2: 784, 3: 106, 4: 192, 5: 254}",3,0,2
106,1000.0,6,400,3000,6,True,0.08360116026219994,0.3079692703962755,6,6,[2.651516   1.06039274] [2.60630691 3.58421873] [1.17389334 1.02485853] [2.29922375 1.96271174] [1.2880329  3.39031143] [4.05800179 1.38688885],[0.21820663 0.15023265 0.27767145 0.12210817 0.18658388 0.04519722],[[0.42080492 0.09996852]  [0.09996852 1.42412628]] [[0.60962296 0.23858402]  [0.23858402 0.7946945 ]] [[ 1.12158931 -0.29173088]  [-0.29173088  1.78538471]] [[1.22460212 0.44296543]  [0.44296543 0.44684636]] [[0.45531493 0.05616632]  [0.05616632 1.10843066]] [[1.09057235 0.36902654]  [0.36902654 2.44008348]],6,"{0: 380, 1: 250, 2: 408, 3: 198, 4: 320, 5: 44}",6,1,5
107,1000.0,7,400,3000,6,True,0.06090951481041599,0.1943682030913282,5,5,[0.9809319  0.81086711] [3.04215834 1.47936313] [1.53405675 3.03359116] [1.93946055 1.63616079] [0.69259442 3.16421579],[0.20293407 0.29582174 0.24014863 0.23112759 0.02930021 0.00066776],[[0.55292947 0.02068339]  [0.02068339 1.21755672]] [[0.58856311 0.07367097]  [0.07367097 2.00567265]] [[1.43348677 0.57509664]  [0.57509664 1.35323269]] [[ 0.14383832 -0.03200715]  [-0.03200715  2.1673126 ]] [[ 0.63815607 -0.45222791]  [-0.45222791  0.76713362]],5,"{0: 288, 1: 440, 2: 398, 3: 460, 4: 14, 5: 0}",4,1,3
108,1000.0,8,400,3000,6,True,0.09111297537833003,0.2726368555103057,6,6,[1.09218251 1.208427  ] [2.27636558 0.36798084] [2.73194288 2.72250567] [1.70637952 3.75656306] [3.73505109 1.72015356] [2.70523693 1.10142158],[0.33324796 0.0852488  0.12822658 0.25837676 0.09107563 0.10382427],[[ 1.03979662 -0.19915187]  [-0.19915187  1.85770593]] [[ 0.16714764 -0.16451241]  [-0.16451241  1.19961792]] [[1.17243612 0.34722035]  [0.34722035 0.34978286]] [[0.90165455 0.11856861]  [0.11856861 1.02818109]] [[ 0.98584386 -0.31378739]  [-0.31378739  0.79693706]] [[ 0.62515517 -0.45598104]  [-0.45598104  0.59065166]],6,"{0: 512, 1: 130, 2: 244, 3: 410, 4: 94, 5: 210}",4,0,4
109,1000.0,9,400,3000,6,True,0.03735997995258962,0.11745841748587135,5,5,[2.98202453 0.32796893] [1.29983242 2.50515195] [2.92250545 1.68772084] [1.3552378  1.85322607] [2.70022881 3.33692297],[0.15282939 0.3317869  0.12422658 0.00066944 0.24078405 0.14970365],[[ 0.54853153 -0.18679766]  [-0.18679766  0.95825855]] [[1.39571837 0.51040241]  [0.51040241 2.78493311]] [[0.61514596 0.01843699]  [0.01843699 0.33338412]] [[ 0.27678256 -0.31295103]  [-0.31295103  2.3438394 ]] [[0.55793821 0.02749029]  [0.02749029 0.68705167]],5,"{0: 210, 1: 368, 2: 242, 3: 0, 4: 526, 5: 254}",3,0,1
110,1000.0,10,400,3000,6,True,0.10617405727988392,0.3854370031910496,5,5,[1.75684879 1.42588828] [2.10688973 2.90270535] [0.63268941 1.1405215 ] [-0.70699213  1.69584647] [2.43470486 0.31221827],[0.10498759 0.52719395 0.13535707 0.03738896 0.00066888 0.19440354],[[ 0.189626   -0.05354737]  [-0.05354737  0.6801398 ]] [[ 1.06460682 -0.2827672 ]  [-0.2827672   1.60567937]] [[ 0.26758178 -0.03081158]  [-0.03081158  1.88411374]] [[ 1.19236361 -0.10279314]  [-0.10279314  1.65852401]] [[0.83248429 0.33349537]  [0.33349537 1.10035315]],5,"{0: 140, 1: 880, 2: 232, 3: 42, 4: 0, 5: 306}",4,0,4
111,1000.0,11,400,3000,6,True,0.10080536565165828,0.29721383924130473,4,4,[2.13407871 1.40822073] [2.76395645 2.58496292] [1.32362319 3.03138435] [1.60933449 0.33674681],[0.13013603 0.00067085 0.38028337 0.00067013 0.23527058 0.25296905],[[ 1.18905958 -0.46429298]  [-0.46429298  0.49809751]] [[ 0.78880627 -0.13460484]  [-0.13460484  2.20885802]] [[ 1.03364751 -0.19759745]  [-0.19759745  1.10581925]] [[ 1.22171108 -0.42715917]  [-0.42715917  1.04912921]],4,"{0: 180, 1: 0, 2: 644, 3: 0, 4: 338, 5: 438}",1,0,0
112,1000.0,12,400,3000,6,True,0.11015520902733994,0.42263503014151377,4,3,[1.78165347 2.60482824] [2.53893274 2.99024314] [3.94018816 4.01049038] [2.01904201 0.62993424],[0.51809329 0.0006709  0.15727431 0.0053872  0.00066951 0.3179048 ],[[ 1.51049137 -0.18170654]  [-0.18170654  1.93857394]] [[0.3540311  0.03051709]  [0.03051709 1.64355058]] [[1.80343096 1.49419348]  [1.49419348 2.62536296]] [[1.11949502 0.0255413 ]  [0.0255413  1.19526681]],4,"{0: 964, 1: 0, 2: 80, 3: 4, 4: 0, 5: 552}",1,0,0
113,1000.0,13,400,3000,6,True,0.07678087774238126,0.21613211411797648,6,6,[1.71143378 0.45817573] [1.40173272 2.28641391] [3.13683541 1.08107226] [2.04654482 2.02512221] [0.95762274 2.26951235] [2.98453007 2.90477411],[0.16084411 0.08708282 0.12210587 0.11674647 0.22370216 0.28951857],[[ 1.34670073 -0.92582163]  [-0.92582163  1.76507134]] [[1.52707608 1.3689614 ]  [1.3689614  2.44414559]] [[ 0.65699895 -0.21495923]  [-0.21495923  0.56971204]] [[0.1406678  0.06482494]  [0.06482494 2.49201834]] [[ 0.62208582 -0.43019461]  [-0.43019461  2.51605924]] [[0.99468973 0.02832443]  [0.02832443 1.17229466]],6,"{0: 252, 1: 26, 2: 198, 3: 174, 4: 438, 5: 512}",6,0,2
114,1000.0,14,400,3000,6,True,0.12142586690450567,0.4506314423940062,5,5,[1.84788672 1.59316477] [2.05872907 2.5102169 ] [1.7663147  0.46120202] [2.17668756 3.86930541] [2.08111094 0.84375478],[0.10486326 0.24978448 0.18200541 0.23341222 0.0006696  0.22926503],[[ 0.12995421 -0.07787026]  [-0.07787026  1.99271477]] [[ 1.7431169  -0.29843423]  [-0.29843423  0.24712039]] [[ 1.56942422 -0.10535136]  [-0.10535136  1.43561133]] [[ 1.1432962  -0.17842198]  [-0.17842198  0.83554093]] [[ 1.82879528 -0.33601882]  [-0.33601882  0.49809682]],5,"{0: 50, 1: 520, 2: 152, 3: 352, 4: 0, 5: 526}",0,0,0
115,1000.0,15,400,3000,6,True,0.15551542669964086,0.7523639774859288,3,3,[2.19759216 0.89616384] [2.35580842 3.03312032] [0.54337615 2.39097588],[0.43417842 0.0006705  0.43524023 0.00066951 0.0006689  0.12857245],[[1.16224395 0.1262803 ]  [0.1262803  1.36143677]] [[0.98977099 0.10693521]  [0.10693521 1.3428136 ]] [[0.43156104 0.04123985]  [0.04123985 2.28743575]],3,"{0: 710, 1: 0, 2: 712, 3: 0, 4: 0, 5: 178}",1,1,0
116,1000.0,16,400,3000,6,True,0.13873689999786826,0.5549848392606418,5,5,[1.88646642 2.86980195] [2.0145403  0.97946013] [3.6600887  0.81831454] [0.57787524 1.36077654] [2.14811013 3.52819167],[0.26589942 0.48131758 0.00067019 0.03686204 0.04594074 0.16931003],[[ 1.89115278 -0.15836753]  [-0.15836753  0.79081126]] [[1.04914814 0.19022439]  [0.19022439 1.47585099]] [[ 1.03264726 -0.24117231]  [-0.24117231  0.79992661]] [[0.89297924 0.1940006 ]  [0.1940006  0.3299365 ]] [[0.7845869  0.13836585]  [0.13836585 1.38061112]],5,"{0: 506, 1: 860, 2: 0, 3: 26, 4: 38, 5: 170}",3,0,3
117,1000.0,17,400,3000,6,True,0.17161024229396005,0.8325580165753963,3,2,[1.86988626 1.11247585] [1.93099519 3.08704955] [4.39090738 3.4092202 ],[0.00067084 0.53837266 0.00067023 0.00066971 0.45367813 0.00593844],[[1.33902318 0.05343527]  [0.05343527 1.53062863]] [[ 1.4907387  -0.13760648]  [-0.13760648  1.40029006]] [[2.74430124 1.42215466]  [1.42215466 1.7205711 ]],3,"{0: 0, 1: 866, 2: 0, 3: 0, 4: 730, 5: 4}",1,1,0
118,1000.0,18,400,3000,6,True,0.07726499923535135,0.2744028547826983,6,6,[1.90285048 2.44046701] [2.73682712 0.86251573] [1.62654567 3.3842166 ] [1.55285801 0.18332611] [3.25873362 2.27677299] [0.7002661  1.68436966],[0.12938028 0.213956   0.21181117 0.08695738 0.16011591 0.19777927],[[1.36322381 1.35877592]  [1.35877592 2.45424128]] [[ 0.67723964 -0.31138526]  [-0.31138526  1.48224804]] [[ 0.452889   -0.0714571 ]  [-0.0714571   1.33305701]] [[0.08588336 0.09837643]  [0.09837643 1.42759483]] [[1.05665069 0.1352434 ]  [0.1352434  1.46512314]] [[ 0.78387203 -0.15786152]  [-0.15786152  1.501971  ]],6,"{0: 46, 1: 384, 2: 454, 3: 184, 4: 196, 5: 336}",5,0,2
119,1000.0,19,400,3000,6,True,0.0914175763978798,0.3022089522849655,6,6,[0.71818725 1.62353089] [2.73559363 3.24423773] [2.33019395 0.80164721] [1.33764474 3.40168925] [3.84035795 1.62188984] [1.75896982 2.13894478],[0.28082193 0.25059556 0.27501329 0.09602196 0.0325151  0.06503216],[[ 0.71996425 -0.08423479]  [-0.08423479  1.87618325]] [[ 0.70399359 -0.2480862 ]  [-0.2480862   1.49275017]] [[0.67795889 0.00969583]  [0.00969583 1.07215661]] [[ 0.48778652 -0.25777844]  [-0.25777844  0.62868689]] [[1.40936524 0.08816045]  [0.08816045 1.77419122]] [[0.32037977 0.16124738]  [0.16124738 0.3501591 ]],6,"{0: 432, 1: 436, 2: 474, 3: 136, 4: 20, 5: 102}",6,1,5
120,10000.0,0,400,3000,6,True,0.10056865502999976,0.3636847138143016,5,5,[2.94893321 1.17969527] [-0.0380156   1.57708948] [1.31267222 1.06565079] [1.19809054 3.23923299] [2.80460411 3.05404531],[0.19412615 0.05353892 0.31283923 0.00067006 0.18701802 0.25180762],[[ 0.62176794 -0.16682717]  [-0.16682717  1.12106031]] [[ 1.67212524 -0.18095399]  [-0.18095399  1.76219456]] [[ 0.56075014 -0.16218722]  [-0.16218722  1.84901581]] [[ 0.54161301 -0.1060224 ]  [-0.1060224   1.66579789]] [[ 0.78117043 -0.00662589]  [-0.00662589  1.19079007]],5,"{0: 286, 1: 48, 2: 570, 3: 0, 4: 288, 5: 408}",4,1,3
121,10000.0,1,400,3000,6,True,0.12753234408299313,0.5061394627877782,4,4,[3.1841999  1.18732731] [-0.51505902  0.65692055] [2.12299281 3.11368447] [1.51485503 1.1334709 ],[0.00067032 0.06379133 0.01284711 0.00067013 0.42697157 0.49504953],[[ 0.9950638  -0.51140153]  [-0.51140153  0.91940128]] [[2.03450792 0.99241388]  [0.99241388 1.87513592]] [[ 1.32128979 -0.34266611]  [-0.34266611  1.37234666]] [[ 0.96375148 -0.28915415]  [-0.28915415  1.70136169]],4,"{0: 0, 1: 54, 2: 10, 3: 0, 4: 720, 5: 816}",3,0,3
122,10000.0,2,400,3000,6,True,0.1506693363807315,0.6007941776223634,5,5,[2.13719299 0.64622635] [1.51158282 2.1105646 ] [3.60630687 2.94710542] [1.99264704 3.10083563] [0.86037992 1.94095629],[0.39693697 0.06420354 0.08782828 0.3071752  0.00067001 0.143186  ],[[1.65707304 0.2124853 ]  [0.2124853  1.23596663]] [[ 0.54822093 -0.0273968 ]  [-0.0273968   0.29433961]] [[0.41455315 0.26540252]  [0.26540252 1.30719101]] [[ 0.69837685 -0.26076591]  [-0.26076591  1.55419859]] [[ 0.84021581 -0.09971089]  [-0.09971089  1.74174155]],5,"{0: 742, 1: 36, 2: 122, 3: 560, 4: 0, 5: 140}",2,0,0
123,10000.0,3,400,3000,6,True,0.049916739238885705,0.1654018666698842,5,5,[0.62626711 2.17041261] [1.85475457 0.77041335] [1.12245875 2.76983408] [2.11985709 2.72252676] [3.14240845 2.49818219],[0.19685643 0.23058683 0.10991132 0.00066995 0.13219211 0.32978336],[[1.02741206 0.26452424]  [0.26452424 2.44553228]] [[0.64178861 0.06448728]  [0.06448728 1.33659215]] [[ 0.30846914 -0.06001824]  [-0.06001824  1.37929352]] [[ 0.08738142 -0.01219162]  [-0.01219162  1.65470626]] [[ 0.69672342 -0.37519794]  [-0.37519794  2.2576175 ]],5,"{0: 234, 1: 394, 2: 176, 3: 0, 4: 302, 5: 494}",5,0,0
124,10000.0,4,400,3000,6,True,0.0720477400301585,0.22181091285894425,5,5,[1.21822863 2.87533222] [1.31485607 0.96208992] [2.89104406 1.23700443] [-0.34637961  1.55169348] [2.59963303 3.26448506],[0.00067016 0.28739521 0.11776333 0.37944012 0.05858999 0.1561412 ],[[ 0.53901675 -0.04141353]  [-0.04141353  1.39366926]] [[0.45236773 0.13621724]  [0.13621724 0.61995921]] [[0.89434369 0.18942546]  [0.18942546 1.97871209]] [[ 0.99632791 -0.25456662]  [-0.25456662  2.86376295]] [[0.95686998 0.28127026]  [0.28127026 1.19236918]],5,"{0: 0, 1: 526, 2: 198, 3: 630, 4: 68, 5: 178}",4,0,3
125,10000.0,5,400,3000,6,True,0.025528436960212997,0.07961851156973107,6,6,[2.62346286 3.07938433] [0.32171756 1.20213291] [1.38251104 2.04011577] [2.34299177 3.79543612] [2.72665323 0.14584187] [2.94462935 1.66253412],[0.12535108 0.0787092  0.37965342 0.11280862 0.14364148 0.15983619],[[0.81345326 0.32290264]  [0.32290264 0.47377077]] [[ 1.214528   -0.42027079]  [-0.42027079  2.23950703]] [[ 0.54300037 -0.34586863]  [-0.34586863  2.56515901]] [[0.55612899 0.13409015]  [0.13409015 1.09128347]] [[0.97537468 0.01748897]  [0.01748897 0.53995796]] [[0.81956852 0.22271428]  [0.22271428 0.28454976]],6,"{0: 194, 1: 68, 2: 766, 3: 112, 4: 200, 5: 260}",3,0,2
126,10000.0,6,400,3000,6,True,0.09369875863885954,0.3198366668241882,6,6,[2.69146453 1.12540176] [2.84821414 3.68000088] [1.34212204 1.07041974] [2.36234404 2.01340923] [1.46874257 3.44340629] [4.01313914 1.36216506],[0.1912732  0.08984483 0.32607276 0.11708067 0.23226507 0.04346348],[[0.39785591 0.13883102]  [0.13883102 1.51183345]] [[0.50022645 0.29505478]  [0.29505478 0.70793598]] [[ 1.2137579  -0.2388541 ]  [-0.2388541   1.75899397]] [[1.33020723 0.50685927]  [0.50685927 0.47578633]] [[0.5892364  0.08683255]  [0.08683255 1.04635856]] [[1.13745138 0.36148694]  [0.36148694 2.32061524]],6,"{0: 332, 1: 140, 2: 510, 3: 176, 4: 402, 5: 40}",6,1,4
127,10000.0,7,400,3000,6,True,0.06261006710169176,0.1774944711678064,6,6,[0.9097723 0.921483 ] [2.97161847 2.88486715] [1.54488314 3.30277768] [1.92710249 1.54688958] [0.67215379 3.16957391] [3.00793341 1.12580719],[0.21399251 0.07966248 0.19048231 0.25070577 0.02966323 0.2354937 ],[[0.51334131 0.01467682]  [0.01467682 1.29580601]] [[0.8239277  0.01735106]  [0.01735106 0.35520326]] [[1.55130475 0.76007894]  [0.76007894 1.35006652]] [[ 0.15083072 -0.04826849]  [-0.04826849  2.14975596]] [[ 0.63986356 -0.47035622]  [-0.47035622  0.78819129]] [[ 0.54366096 -0.04900333]  [-0.04900333  1.49743531]],6,"{0: 314, 1: 112, 2: 318, 3: 524, 4: 16, 5: 316}",6,1,3
128,10000.0,8,400,3000,6,True,0.09349831583501553,0.2846600190226635,6,6,[1.07169227 1.1750539 ] [2.26996659 0.34872847] [2.72360038 2.7189862 ] [1.69773529 3.74118237] [3.72377492 1.73300673] [2.68417809 1.11490123],[0.32164078 0.08521027 0.12830287 0.26398459 0.09224333 0.10861815],[[ 1.0290065  -0.20861658]  [-0.20861658  1.83171561]] [[ 0.17110088 -0.16655215]  [-0.16655215  1.17977772]] [[1.17975518 0.35116627]  [0.35116627 0.35060267]] [[0.90813602 0.1210938 ]  [0.1210938  1.03706659]] [[ 0.99330028 -0.32178529]  [-0.32178529  0.80125453]] [[ 0.63379736 -0.46042771]  [-0.46042771  0.5951045 ]],6,"{0: 496, 1: 128, 2: 238, 3: 426, 4: 94, 5: 218}",5,0,4
129,10000.0,9,400,3000,6,True,0.04575662014396725,0.16110343017288134,5,5,[2.97015087 0.29916162] [0.38821959 2.24591794] [2.95181588 1.63129162] [1.35114267 1.91861249] [2.62513781 3.0946339 ],[0.15160712 0.13849659 0.08977468 0.00066978 0.32542745 0.29402439],[[ 0.55908054 -0.17535404]  [-0.17535404  0.94875595]] [[0.78235763 0.3347054 ]  [0.3347054  2.9602508 ]] [[0.63238025 0.0159521 ]  [0.0159521  0.32569909]] [[ 0.29080697 -0.23237245]  [-0.23237245  2.3019644 ]] [[0.62072142 0.01280395]  [0.01280395 1.45982535]],5,"{0: 226, 1: 144, 2: 132, 3: 0, 4: 674, 5: 424}",4,0,1
130,10000.0,10,400,3000,6,True,0.13181512276240367,0.6040188286993777,5,5,[1.41428342 1.66913326] [1.96296511 3.05345309] [0.65338421 0.65374161] [-0.61419513  1.658753  ] [2.32131709 0.63825007],[0.09272122 0.49007415 0.07111472 0.03871362 0.00067006 0.30670623],[[ 0.58309466 -0.18937463]  [-0.18937463  0.48492625]] [[ 1.04520033 -0.17798089]  [-0.17798089  1.43849504]] [[ 0.31875642 -0.00781833]  [-0.00781833  1.42904789]] [[ 1.28994841 -0.14708448]  [-0.14708448  1.6136312 ]] [[0.98806516 0.31864565]  [0.31864565 1.30818653]],5,"{0: 96, 1: 834, 2: 94, 3: 46, 4: 0, 5: 530}",2,0,2
131,10000.0,11,400,3000,6,True,0.0825242496891567,0.2457627919678457,6,6,[2.63338968 1.06453382] [0.80723683 1.94943914] [3.21187864 2.55330155] [1.83464257 1.88086268] [1.37418933 3.1278428 ] [ 1.93165701 -0.01866847],[0.09941379 0.06515334 0.23040086 0.13191397 0.28809892 0.18501912],[[ 0.18471071 -0.00647703]  [-0.00647703  0.25352963]] [[0.96724986 0.22761722]  [0.22761722 0.45244207]] [[ 0.66932592 -0.45228268]  [-0.45228268  2.63819406]] [[0.81110915 0.79178534]  [0.79178534 1.11307382]] [[ 1.03591107 -0.04078558]  [-0.04078558  1.13127844]] [[ 0.81013652 -0.18575223]  [-0.18575223  0.77724695]],6,"{0: 208, 1: 56, 2: 374, 3: 244, 4: 448, 5: 270}",6,0,4
132,10000.0,12,400,3000,6,True,0.13148021872949078,0.6411086524701732,4,4,[1.04652889 2.97095084] [2.37346738 3.07514406] [3.96732552 3.45980247] [2.10128326 0.94911878],[0.20640441 0.00067029 0.30372595 0.01185769 0.00067009 0.47667157],[[ 1.21383683 -0.05173829]  [-0.05173829  1.83516346]] [[0.60501758 0.01932912]  [0.01932912 1.44640593]] [[1.48840005 1.02255549]  [1.02255549 2.3790418 ]] [[1.17874731 0.07113827]  [0.07113827 1.41873206]],4,"{0: 244, 1: 0, 2: 512, 3: 10, 4: 0, 5: 834}",3,1,0
133,10000.0,13,400,3000,6,True,0.05645722184696118,0.18062698894840734,6,6,[1.73163049 0.36769982] [1.27784956 2.17060368] [3.13785065 1.04864804] [2.04735219 2.02528039] [0.96941181 2.22104942] [2.96152056 2.86935998],[0.14409228 0.07043715 0.1172214  0.1174288  0.24156258 0.30925779],[[ 1.37657635 -0.94159691]  [-0.94159691  1.71573762]] [[1.49431093 1.38152843]  [1.38152843 2.46496444]] [[ 0.66448832 -0.21290569]  [-0.21290569  0.56527029]] [[0.14054607 0.06316055]  [0.06316055 2.48010466]] [[ 0.63196259 -0.42665978]  [-0.42665978  2.48596855]] [[0.99438378 0.0514425 ]  [0.0514425  1.25626123]],6,"{0: 186, 1: 22, 2: 194, 3: 172, 4: 498, 5: 528}",7,0,2
134,10000.0,14,400,3000,6,True,0.11211193530676934,0.3396973191448368,5,5,[1.85896992 1.47098931] [2.20444268 2.51265851] [1.07719914 0.76406652] [2.20709039 3.85520052] [2.8086426  0.78895933],[0.12595649 0.21864927 0.22949282 0.23768948 0.00066924 0.18754271],[[ 0.13577602 -0.08946203]  [-0.08946203  1.69153656]] [[ 1.67811246 -0.31977593]  [-0.31977593  0.23859403]] [[ 1.12303219 -0.43242572]  [-0.43242572  1.54654864]] [[ 1.11175557 -0.19743058]  [-0.19743058  0.85049231]] [[ 1.05550043 -0.31856725]  [-0.31856725  0.62998748]],5,"{0: 178, 1: 468, 2: 336, 3: 360, 4: 0, 5: 258}",3,0,3
135,10000.0,15,400,3000,6,True,0.14735483975547628,0.6700250156347717,3,3,[2.20944312 0.85506327] [2.37500205 2.99715735] [0.5803135  2.37049291],[0.41345223 0.0006703  0.44361964 0.00067016 0.00067009 0.14091757],[[1.15710371 0.12727603]  [0.12727603 1.33147485]] [[0.96870571 0.10874108]  [0.10874108 1.36860175]] [[0.4503281  0.03659603]  [0.03659603 2.290462  ]],3,"{0: 666, 1: 0, 2: 738, 3: 0, 4: 0, 5: 196}",1,0,0
136,10000.0,16,400,3000,6,True,0.16479943950340692,0.6536444297498323,5,5,[0.81799558 2.85503729] [2.03991361 1.00219351] [3.91210119 1.37255759] [0.36861162 1.30354642] [2.05994652 3.12810128],[0.07128072 0.47211847 0.00067024 0.05769098 0.04198401 0.35625557],[[ 1.43272699 -0.28329004]  [-0.28329004  0.63876259]] [[1.01352527 0.23607031]  [0.23607031 1.52413757]] [[ 0.78926699 -0.03206352]  [-0.03206352  1.4629263 ]] [[0.74637245 0.15435236]  [0.15435236 0.33168538]] [[0.95460392 0.11160155]  [0.11160155 1.36233048]],5,"{0: 56, 1: 818, 2: 0, 3: 66, 4: 44, 5: 616}",4,0,3
137,10000.0,17,400,3000,6,True,0.18100010192338034,0.8976983346272717,3,2,[1.84769643 0.98879587] [1.94390553 2.9643552 ] [4.3879787  3.41100531],[0.00067016 0.47614892 0.00067003 0.00066996 0.51583523 0.00600571],[[1.32486464 0.04501881]  [0.04501881 1.44333077]] [[ 1.48238058 -0.14105798]  [-0.14105798  1.48416051]] [[2.73959966 1.41839009]  [1.41839009 1.71161411]],3,"{0: 0, 1: 762, 2: 0, 3: 0, 4: 834, 5: 4}",1,0,0
138,10000.0,18,400,3000,6,True,0.052437424581776367,0.1863157341920043,5,5,[2.76396556 0.80779362] [1.88848748 3.29738656] [1.57981767 0.37795596] [3.54697316 2.1840209 ] [1.02582039 1.81206204],[0.00067047 0.12737407 0.21975852 0.1047174  0.18874324 0.35873629],[[ 0.29142874 -0.21702873]  [-0.21702873  1.46661573]] [[ 0.49647242 -0.21061106]  [-0.21061106  1.36152156]] [[0.09160137 0.10797643]  [0.10797643 1.51784592]] [[0.71866223 0.03031285]  [0.03031285 2.73518483]] [[0.89916382 0.05880777]  [0.05880777 1.64819989]],5,"{0: 0, 1: 232, 2: 384, 3: 160, 4: 268, 5: 556}",2,0,1
139,10000.0,19,400,3000,6,True,0.09185052119715106,0.30651287237095004,6,6,[0.69111608 1.61276408] [2.74102122 3.26285312] [2.32467444 0.79955943] [1.33472145 3.4059088 ] [3.76568801 1.6236479 ] [1.75521286 2.13684898],[0.27143968 0.24466146 0.27726462 0.10017379 0.03612598 0.07033447],[[ 0.70557812 -0.08989453]  [-0.08989453  1.87164914]] [[ 0.69428735 -0.24971199]  [-0.24971199  1.48551154]] [[0.67403233 0.01518624]  [0.01518624 1.06709099]] [[ 0.48406912 -0.24677161]  [-0.24677161  0.62418564]] [[1.42697567 0.08385075]  [0.08385075 1.77492828]] [[0.33050394 0.16841634]  [0.16841634 0.35150799]],6,"{0: 406, 1: 414, 2: 484, 3: 158, 4: 24, 5: 114}",6,1,5
140,100000.0,0,400,3000,6,True,0.0998957185613112,0.3742552201606698,5,5,[2.95091139 1.16514429] [-0.02657387  1.58030223] [1.31545713 1.0393333 ] [1.19692587 3.20572888] [2.80366321 3.04122551],[0.19048887 0.05403472 0.30612381 0.00067007 0.19290401 0.25577852],[[ 0.62125038 -0.16769303]  [-0.16769303  1.10920828]] [[ 1.68070966 -0.18006929]  [-0.18006929  1.76422509]] [[ 0.56226799 -0.16112049]  [-0.16112049  1.82843746]] [[ 0.53823103 -0.10796836]  [-0.10796836  1.68903877]] [[ 0.78007266 -0.00815555]  [-0.00815555  1.20180925]],5,"{0: 278, 1: 48, 2: 560, 3: 0, 4: 298, 5: 416}",4,1,3
141,100000.0,1,400,3000,6,True,0.12484505888921088,0.4990601501408267,4,4,[3.20172775 1.18389013] [-0.51934019  0.65277583] [2.12824971 3.12207171] [1.51885843 1.14729003],[0.00067007 0.06238284 0.01275467 0.00067005 0.42182473 0.50169763],[[ 0.98592946 -0.51025048]  [-0.51025048  0.91883966]] [[2.03624465 0.99375527]  [0.99375527 1.87477259]] [[ 1.3211969  -0.34600763]  [-0.34600763  1.36819706]] [[ 0.96795279 -0.28750023]  [-0.28750023  1.71137789]],4,"{0: 0, 1: 54, 2: 10, 3: 0, 4: 708, 5: 828}",3,0,3
